HOURBEGINNING_TIME,JCPL
27-MAY-2019 07:00:00,$15.30
27-MAY-2019 06:00:00,$12.01
27-MAY-2019 05:00:00,$13.93
27-MAY-2019 04:00:00,$14.19
27-MAY-2019 03:00:00,$14.41
27-MAY-2019 02:00:00,$15.39
27-MAY-2019 01:00:00,$16.13
27-MAY-2019 00:00:00,$17.41
26-MAY-2019 23:00:00,$19.81
26-MAY-2019 22:00:00,$20.93
26-MAY-2019 21:00:00,$25.00
26-MAY-2019 20:00:00,$27.51
26-MAY-2019 19:00:00,$26.61
26-MAY-2019 18:00:00,$29.92
26-MAY-2019 17:00:00,$32.86
26-MAY-2019 16:00:00,$31.88
26-MAY-2019 15:00:00,$29.00
26-MAY-2019 14:00:00,$24.12
26-MAY-2019 13:00:00,$24.06
26-MAY-2019 12:00:00,$21.34
26-MAY-2019 11:00:00,$20.58
26-MAY-2019 10:00:00,$19.84
26-MAY-2019 09:00:00,$18.80
26-MAY-2019 08:00:00,$17.13
26-MAY-2019 07:00:00,$15.13
26-MAY-2019 06:00:00,$11.87
26-MAY-2019 05:00:00,$14.66
26-MAY-2019 04:00:00,$14.91
26-MAY-2019 03:00:00,$15.16
26-MAY-2019 02:00:00,$15.40
26-MAY-2019 01:00:00,$16.23
26-MAY-2019 00:00:00,$17.05
25-MAY-2019 23:00:00,$15.89
25-MAY-2019 22:00:00,$17.02
25-MAY-2019 21:00:00,$18.23
25-MAY-2019 20:00:00,$18.92
25-MAY-2019 19:00:00,$18.46
25-MAY-2019 18:00:00,$19.63
25-MAY-2019 17:00:00,$17.33
25-MAY-2019 16:00:00,$16.41
25-MAY-2019 15:00:00,$16.22
25-MAY-2019 14:00:00,$15.71
25-MAY-2019 13:00:00,$16.22
25-MAY-2019 12:00:00,$16.00
25-MAY-2019 11:00:00,$16.54
25-MAY-2019 10:00:00,$17.00
25-MAY-2019 09:00:00,$17.11
25-MAY-2019 08:00:00,$16.94
25-MAY-2019 07:00:00,$15.51
25-MAY-2019 06:00:00,$14.65
25-MAY-2019 05:00:00,$15.22
25-MAY-2019 04:00:00,$15.13
25-MAY-2019 03:00:00,$15.37
25-MAY-2019 02:00:00,$15.42
25-MAY-2019 01:00:00,$15.41
25-MAY-2019 00:00:00,$17.04
24-MAY-2019 23:00:00,$16.61
24-MAY-2019 22:00:00,$18.42
24-MAY-2019 21:00:00,$19.88
24-MAY-2019 20:00:00,$20.19
24-MAY-2019 19:00:00,$19.52
24-MAY-2019 18:00:00,$20.59
24-MAY-2019 17:00:00,$22.58
24-MAY-2019 16:00:00,$22.24
24-MAY-2019 15:00:00,$20.58
24-MAY-2019 14:00:00,$20.56
24-MAY-2019 13:00:00,$21.30
24-MAY-2019 12:00:00,$20.46
24-MAY-2019 11:00:00,$20.41
24-MAY-2019 10:00:00,$20.48
24-MAY-2019 09:00:00,$20.77
24-MAY-2019 08:00:00,$19.94
24-MAY-2019 07:00:00,$19.29
24-MAY-2019 06:00:00,$17.41
24-MAY-2019 05:00:00,$17.98
24-MAY-2019 04:00:00,$16.17
24-MAY-2019 03:00:00,$15.69
24-MAY-2019 02:00:00,$16.71
24-MAY-2019 01:00:00,$17.90
24-MAY-2019 00:00:00,$18.64
23-MAY-2019 23:00:00,$19.18
23-MAY-2019 22:00:00,$21.06
23-MAY-2019 21:00:00,$27.15
23-MAY-2019 20:00:00,$30.77
23-MAY-2019 19:00:00,$26.02
23-MAY-2019 18:00:00,$27.90
23-MAY-2019 17:00:00,$28.71
23-MAY-2019 16:00:00,$25.33
23-MAY-2019 15:00:00,$23.43
23-MAY-2019 14:00:00,$21.10
23-MAY-2019 13:00:00,$21.26
23-MAY-2019 12:00:00,$20.28
23-MAY-2019 11:00:00,$20.64
23-MAY-2019 10:00:00,$20.06
23-MAY-2019 09:00:00,$19.35
23-MAY-2019 08:00:00,$19.16
23-MAY-2019 07:00:00,$19.39
23-MAY-2019 06:00:00,$17.77
23-MAY-2019 05:00:00,$17.32
23-MAY-2019 04:00:00,$16.21
23-MAY-2019 03:00:00,$16.02
23-MAY-2019 02:00:00,$16.74
23-MAY-2019 01:00:00,$17.42
23-MAY-2019 00:00:00,$18.49
22-MAY-2019 23:00:00,$18.85
22-MAY-2019 22:00:00,$20.71
22-MAY-2019 21:00:00,$21.52
22-MAY-2019 20:00:00,$25.70
22-MAY-2019 19:00:00,$25.08
22-MAY-2019 18:00:00,$25.43
22-MAY-2019 17:00:00,$28.76
22-MAY-2019 16:00:00,$27.83
22-MAY-2019 15:00:00,$26.27
22-MAY-2019 14:00:00,$20.45
22-MAY-2019 13:00:00,$20.80
22-MAY-2019 12:00:00,$19.86
22-MAY-2019 11:00:00,$19.12
22-MAY-2019 10:00:00,$18.87
22-MAY-2019 09:00:00,$19.28
22-MAY-2019 08:00:00,$19.27
22-MAY-2019 07:00:00,$19.76
22-MAY-2019 06:00:00,$19.16
22-MAY-2019 05:00:00,$18.32
22-MAY-2019 04:00:00,$17.13
22-MAY-2019 03:00:00,$16.08
22-MAY-2019 02:00:00,$15.92
22-MAY-2019 01:00:00,$16.99
22-MAY-2019 00:00:00,$17.35
21-MAY-2019 23:00:00,$18.43
21-MAY-2019 22:00:00,$19.41
21-MAY-2019 21:00:00,$22.73
21-MAY-2019 20:00:00,$24.32
21-MAY-2019 19:00:00,$21.77
21-MAY-2019 18:00:00,$22.01
21-MAY-2019 17:00:00,$22.41
21-MAY-2019 16:00:00,$21.32
21-MAY-2019 15:00:00,$20.94
21-MAY-2019 14:00:00,$20.68
21-MAY-2019 13:00:00,$21.02
21-MAY-2019 12:00:00,$20.61
21-MAY-2019 11:00:00,$20.54
21-MAY-2019 10:00:00,$20.71
21-MAY-2019 09:00:00,$20.38
21-MAY-2019 08:00:00,$20.34
21-MAY-2019 07:00:00,$21.13
21-MAY-2019 06:00:00,$20.83
21-MAY-2019 05:00:00,$18.05
21-MAY-2019 04:00:00,$17.78
21-MAY-2019 03:00:00,$17.33
21-MAY-2019 02:00:00,$17.98
21-MAY-2019 01:00:00,$18.78
21-MAY-2019 00:00:00,$19.63
20-MAY-2019 23:00:00,$20.44
20-MAY-2019 22:00:00,$21.86
20-MAY-2019 21:00:00,$26.25
20-MAY-2019 20:00:00,$26.36
20-MAY-2019 19:00:00,$28.04
20-MAY-2019 18:00:00,$30.08
20-MAY-2019 17:00:00,$35.26
20-MAY-2019 16:00:00,$37.97
20-MAY-2019 15:00:00,$36.74
20-MAY-2019 14:00:00,$32.86
20-MAY-2019 13:00:00,$29.06
20-MAY-2019 12:00:00,$27.38
20-MAY-2019 11:00:00,$25.11
20-MAY-2019 10:00:00,$23.37
20-MAY-2019 09:00:00,$21.03
20-MAY-2019 08:00:00,$21.09
20-MAY-2019 07:00:00,$21.04
20-MAY-2019 06:00:00,$19.35
20-MAY-2019 05:00:00,$19.77
20-MAY-2019 04:00:00,$18.40
20-MAY-2019 03:00:00,$18.18
20-MAY-2019 02:00:00,$18.34
20-MAY-2019 01:00:00,$18.94
20-MAY-2019 00:00:00,$20.63
19-MAY-2019 23:00:00,$19.71
19-MAY-2019 22:00:00,$21.01
19-MAY-2019 21:00:00,$24.90
19-MAY-2019 20:00:00,$27.03
19-MAY-2019 19:00:00,$24.39
19-MAY-2019 18:00:00,$25.34
19-MAY-2019 17:00:00,$26.70
19-MAY-2019 16:00:00,$24.92
19-MAY-2019 15:00:00,$21.50
19-MAY-2019 14:00:00,$21.07
19-MAY-2019 13:00:00,$21.18
19-MAY-2019 12:00:00,$20.22
19-MAY-2019 11:00:00,$19.98
19-MAY-2019 10:00:00,$20.42
19-MAY-2019 09:00:00,$18.69
19-MAY-2019 08:00:00,$17.58
19-MAY-2019 07:00:00,$16.84
19-MAY-2019 06:00:00,$15.16
19-MAY-2019 05:00:00,$15.86
19-MAY-2019 04:00:00,$15.91
19-MAY-2019 03:00:00,$16.13
19-MAY-2019 02:00:00,$16.98
19-MAY-2019 01:00:00,$17.42
19-MAY-2019 00:00:00,$18.02
18-MAY-2019 23:00:00,$19.63
18-MAY-2019 22:00:00,$19.72
18-MAY-2019 21:00:00,$21.77
18-MAY-2019 20:00:00,$26.00
18-MAY-2019 19:00:00,$21.92
18-MAY-2019 18:00:00,$22.83
18-MAY-2019 17:00:00,$23.33
18-MAY-2019 16:00:00,$21.29
18-MAY-2019 15:00:00,$19.88
18-MAY-2019 14:00:00,$19.29
18-MAY-2019 13:00:00,$19.18
18-MAY-2019 12:00:00,$19.04
18-MAY-2019 11:00:00,$18.83
18-MAY-2019 10:00:00,$19.20
18-MAY-2019 09:00:00,$19.18
18-MAY-2019 08:00:00,$18.51
18-MAY-2019 07:00:00,$18.14
18-MAY-2019 06:00:00,$17.11
18-MAY-2019 05:00:00,$17.58
18-MAY-2019 04:00:00,$16.65
18-MAY-2019 03:00:00,$16.88
18-MAY-2019 02:00:00,$18.00
18-MAY-2019 01:00:00,$18.67
18-MAY-2019 00:00:00,$19.64
17-MAY-2019 23:00:00,$18.22
17-MAY-2019 22:00:00,$20.20
17-MAY-2019 21:00:00,$24.61
17-MAY-2019 20:00:00,$27.02
17-MAY-2019 19:00:00,$23.93
17-MAY-2019 18:00:00,$25.03
17-MAY-2019 17:00:00,$26.21
17-MAY-2019 16:00:00,$27.65
17-MAY-2019 15:00:00,$25.55
17-MAY-2019 14:00:00,$22.98
17-MAY-2019 13:00:00,$24.15
17-MAY-2019 12:00:00,$23.63
17-MAY-2019 11:00:00,$21.38
17-MAY-2019 10:00:00,$21.19
17-MAY-2019 09:00:00,$19.66
17-MAY-2019 08:00:00,$20.46
17-MAY-2019 07:00:00,$19.74
17-MAY-2019 06:00:00,$18.67
17-MAY-2019 05:00:00,$17.94
17-MAY-2019 04:00:00,$16.63
17-MAY-2019 03:00:00,$15.71
17-MAY-2019 02:00:00,$15.97
17-MAY-2019 01:00:00,$16.88
17-MAY-2019 00:00:00,$17.98
16-MAY-2019 23:00:00,$18.98
16-MAY-2019 22:00:00,$20.30
16-MAY-2019 21:00:00,$25.62
16-MAY-2019 20:00:00,$27.18
16-MAY-2019 19:00:00,$22.86
16-MAY-2019 18:00:00,$23.00
16-MAY-2019 17:00:00,$23.34
16-MAY-2019 16:00:00,$21.79
16-MAY-2019 15:00:00,$20.47
16-MAY-2019 14:00:00,$20.21
16-MAY-2019 13:00:00,$21.30
16-MAY-2019 12:00:00,$20.08
16-MAY-2019 11:00:00,$20.50
16-MAY-2019 10:00:00,$20.59
16-MAY-2019 09:00:00,$20.90
16-MAY-2019 08:00:00,$19.59
16-MAY-2019 07:00:00,$20.54
16-MAY-2019 06:00:00,$19.20
16-MAY-2019 05:00:00,$18.82
16-MAY-2019 04:00:00,$17.95
16-MAY-2019 03:00:00,$17.54
16-MAY-2019 02:00:00,$17.94
16-MAY-2019 01:00:00,$18.43
16-MAY-2019 00:00:00,$18.74
15-MAY-2019 23:00:00,$19.36
15-MAY-2019 22:00:00,$20.57
15-MAY-2019 21:00:00,$23.27
15-MAY-2019 20:00:00,$26.49
15-MAY-2019 19:00:00,$22.13
15-MAY-2019 18:00:00,$21.98
15-MAY-2019 17:00:00,$22.60
15-MAY-2019 16:00:00,$22.18
15-MAY-2019 15:00:00,$20.65
15-MAY-2019 14:00:00,$19.56
15-MAY-2019 13:00:00,$20.44
15-MAY-2019 12:00:00,$20.35
15-MAY-2019 11:00:00,$20.09
15-MAY-2019 10:00:00,$20.05
15-MAY-2019 09:00:00,$21.69
15-MAY-2019 08:00:00,$21.12
15-MAY-2019 07:00:00,$23.31
15-MAY-2019 06:00:00,$21.99
15-MAY-2019 05:00:00,$20.41
15-MAY-2019 04:00:00,$18.66
15-MAY-2019 03:00:00,$18.23
15-MAY-2019 02:00:00,$18.49
15-MAY-2019 01:00:00,$18.85
15-MAY-2019 00:00:00,$18.77
14-MAY-2019 23:00:00,$20.14
14-MAY-2019 22:00:00,$21.41
14-MAY-2019 21:00:00,$26.71
14-MAY-2019 20:00:00,$28.26
14-MAY-2019 19:00:00,$24.96
14-MAY-2019 18:00:00,$24.74
14-MAY-2019 17:00:00,$25.52
14-MAY-2019 16:00:00,$24.91
14-MAY-2019 15:00:00,$24.12
14-MAY-2019 14:00:00,$22.78
14-MAY-2019 13:00:00,$24.45
14-MAY-2019 12:00:00,$23.99
14-MAY-2019 11:00:00,$24.97
14-MAY-2019 10:00:00,$25.92
14-MAY-2019 09:00:00,$23.88
14-MAY-2019 08:00:00,$25.53
14-MAY-2019 07:00:00,$25.01
14-MAY-2019 06:00:00,$24.40
14-MAY-2019 05:00:00,$21.09
14-MAY-2019 04:00:00,$19.28
14-MAY-2019 03:00:00,$19.18
14-MAY-2019 02:00:00,$18.74
14-MAY-2019 01:00:00,$18.84
14-MAY-2019 00:00:00,$19.20
13-MAY-2019 23:00:00,$19.67
13-MAY-2019 22:00:00,$20.18
13-MAY-2019 21:00:00,$23.98
13-MAY-2019 20:00:00,$25.64
13-MAY-2019 19:00:00,$23.36
13-MAY-2019 18:00:00,$22.57
13-MAY-2019 17:00:00,$23.08
13-MAY-2019 16:00:00,$21.71
13-MAY-2019 15:00:00,$21.74
13-MAY-2019 14:00:00,$21.44
13-MAY-2019 13:00:00,$22.88
13-MAY-2019 12:00:00,$22.66
13-MAY-2019 11:00:00,$22.82
13-MAY-2019 10:00:00,$23.89
13-MAY-2019 09:00:00,$23.86
13-MAY-2019 08:00:00,$23.40
13-MAY-2019 07:00:00,$22.53
13-MAY-2019 06:00:00,$21.09
13-MAY-2019 05:00:00,$18.49
13-MAY-2019 04:00:00,$17.77
13-MAY-2019 03:00:00,$17.74
13-MAY-2019 02:00:00,$17.65
13-MAY-2019 01:00:00,$18.24
13-MAY-2019 00:00:00,$18.47
12-MAY-2019 23:00:00,$18.51
12-MAY-2019 22:00:00,$19.84
12-MAY-2019 21:00:00,$23.96
12-MAY-2019 20:00:00,$24.40
12-MAY-2019 19:00:00,$21.96
12-MAY-2019 18:00:00,$20.32
12-MAY-2019 17:00:00,$19.76
12-MAY-2019 16:00:00,$19.30
12-MAY-2019 15:00:00,$18.82
12-MAY-2019 14:00:00,$19.22
12-MAY-2019 13:00:00,$20.10
12-MAY-2019 12:00:00,$20.38
12-MAY-2019 11:00:00,$20.77
12-MAY-2019 10:00:00,$20.90
12-MAY-2019 09:00:00,$20.04
12-MAY-2019 08:00:00,$18.45
12-MAY-2019 07:00:00,$16.52
12-MAY-2019 06:00:00,$16.09
12-MAY-2019 05:00:00,$17.42
12-MAY-2019 04:00:00,$17.49
12-MAY-2019 03:00:00,$17.45
12-MAY-2019 02:00:00,$17.92
12-MAY-2019 01:00:00,$18.41
12-MAY-2019 00:00:00,$18.68
11-MAY-2019 23:00:00,$18.57
11-MAY-2019 22:00:00,$19.19
11-MAY-2019 21:00:00,$21.86
11-MAY-2019 20:00:00,$22.27
11-MAY-2019 19:00:00,$20.30
11-MAY-2019 18:00:00,$19.27
11-MAY-2019 17:00:00,$18.63
11-MAY-2019 16:00:00,$18.38
11-MAY-2019 15:00:00,$17.88
11-MAY-2019 14:00:00,$17.74
11-MAY-2019 13:00:00,$17.99
11-MAY-2019 12:00:00,$18.39
11-MAY-2019 11:00:00,$19.52
11-MAY-2019 10:00:00,$18.98
11-MAY-2019 09:00:00,$18.67
11-MAY-2019 08:00:00,$18.45
11-MAY-2019 07:00:00,$16.49
11-MAY-2019 06:00:00,$16.14
11-MAY-2019 05:00:00,$17.14
11-MAY-2019 04:00:00,$17.52
11-MAY-2019 03:00:00,$17.06
11-MAY-2019 02:00:00,$17.52
11-MAY-2019 01:00:00,$17.79
11-MAY-2019 00:00:00,$19.07
10-MAY-2019 23:00:00,$18.43
10-MAY-2019 22:00:00,$18.43
10-MAY-2019 21:00:00,$22.35
10-MAY-2019 20:00:00,$24.91
10-MAY-2019 19:00:00,$22.21
10-MAY-2019 18:00:00,$22.60
10-MAY-2019 17:00:00,$23.38
10-MAY-2019 16:00:00,$21.84
10-MAY-2019 15:00:00,$20.60
10-MAY-2019 14:00:00,$20.65
10-MAY-2019 13:00:00,$21.20
10-MAY-2019 12:00:00,$21.10
10-MAY-2019 11:00:00,$21.09
10-MAY-2019 10:00:00,$21.67
10-MAY-2019 09:00:00,$21.13
10-MAY-2019 08:00:00,$20.38
10-MAY-2019 07:00:00,$20.59
10-MAY-2019 06:00:00,$18.18
10-MAY-2019 05:00:00,$16.37
10-MAY-2019 04:00:00,$14.90
10-MAY-2019 03:00:00,$14.61
10-MAY-2019 02:00:00,$14.75
10-MAY-2019 01:00:00,$16.10
10-MAY-2019 00:00:00,$16.62
09-MAY-2019 23:00:00,$18.17
09-MAY-2019 22:00:00,$18.55
09-MAY-2019 21:00:00,$21.65
09-MAY-2019 20:00:00,$22.72
09-MAY-2019 19:00:00,$21.65
09-MAY-2019 18:00:00,$20.01
09-MAY-2019 17:00:00,$20.28
09-MAY-2019 16:00:00,$19.77
09-MAY-2019 15:00:00,$19.85
09-MAY-2019 14:00:00,$19.41
09-MAY-2019 13:00:00,$20.05
09-MAY-2019 12:00:00,$19.69
09-MAY-2019 11:00:00,$20.10
09-MAY-2019 10:00:00,$20.94
09-MAY-2019 09:00:00,$19.64
09-MAY-2019 08:00:00,$19.36
09-MAY-2019 07:00:00,$19.90
09-MAY-2019 06:00:00,$18.73
09-MAY-2019 05:00:00,$17.83
09-MAY-2019 04:00:00,$15.59
09-MAY-2019 03:00:00,$15.30
09-MAY-2019 02:00:00,$15.37
09-MAY-2019 01:00:00,$16.07
09-MAY-2019 00:00:00,$16.59
08-MAY-2019 23:00:00,$18.07
08-MAY-2019 22:00:00,$18.80
08-MAY-2019 21:00:00,$22.37
08-MAY-2019 20:00:00,$24.11
08-MAY-2019 19:00:00,$21.36
08-MAY-2019 18:00:00,$21.66
08-MAY-2019 17:00:00,$22.75
08-MAY-2019 16:00:00,$21.78
08-MAY-2019 15:00:00,$21.35
08-MAY-2019 14:00:00,$20.46
08-MAY-2019 13:00:00,$21.93
08-MAY-2019 12:00:00,$21.39
08-MAY-2019 11:00:00,$20.94
08-MAY-2019 10:00:00,$21.50
08-MAY-2019 09:00:00,$21.17
08-MAY-2019 08:00:00,$20.99
08-MAY-2019 07:00:00,$19.38
08-MAY-2019 06:00:00,$18.51
08-MAY-2019 05:00:00,$17.77
08-MAY-2019 04:00:00,$15.62
08-MAY-2019 03:00:00,$15.32
08-MAY-2019 02:00:00,$15.43
08-MAY-2019 01:00:00,$16.87
08-MAY-2019 00:00:00,$17.07
07-MAY-2019 23:00:00,$18.14
07-MAY-2019 22:00:00,$20.13
07-MAY-2019 21:00:00,$22.13
07-MAY-2019 20:00:00,$24.69
07-MAY-2019 19:00:00,$21.65
07-MAY-2019 18:00:00,$21.66
07-MAY-2019 17:00:00,$23.51
07-MAY-2019 16:00:00,$21.60
07-MAY-2019 15:00:00,$20.56
07-MAY-2019 14:00:00,$21.46
07-MAY-2019 13:00:00,$22.25
07-MAY-2019 12:00:00,$22.52
07-MAY-2019 11:00:00,$21.38
07-MAY-2019 10:00:00,$21.77
07-MAY-2019 09:00:00,$20.69
07-MAY-2019 08:00:00,$20.12
07-MAY-2019 07:00:00,$19.95
07-MAY-2019 06:00:00,$18.16
07-MAY-2019 05:00:00,$17.70
07-MAY-2019 04:00:00,$16.68
07-MAY-2019 03:00:00,$15.79
07-MAY-2019 02:00:00,$16.18
07-MAY-2019 01:00:00,$17.03
07-MAY-2019 00:00:00,$17.68
06-MAY-2019 23:00:00,$17.89
06-MAY-2019 22:00:00,$19.15
06-MAY-2019 21:00:00,$23.16
06-MAY-2019 20:00:00,$27.47
06-MAY-2019 19:00:00,$21.50
06-MAY-2019 18:00:00,$22.56
06-MAY-2019 17:00:00,$25.60
06-MAY-2019 16:00:00,$24.34
06-MAY-2019 15:00:00,$23.02
06-MAY-2019 14:00:00,$24.34
06-MAY-2019 13:00:00,$24.39
06-MAY-2019 12:00:00,$23.40
06-MAY-2019 11:00:00,$22.76
06-MAY-2019 10:00:00,$23.96
06-MAY-2019 09:00:00,$21.93
06-MAY-2019 08:00:00,$20.94
06-MAY-2019 07:00:00,$20.44
06-MAY-2019 06:00:00,$18.68
06-MAY-2019 05:00:00,$18.48
06-MAY-2019 04:00:00,$16.33
06-MAY-2019 03:00:00,$15.71
06-MAY-2019 02:00:00,$15.90
06-MAY-2019 01:00:00,$16.65
06-MAY-2019 00:00:00,$17.02
05-MAY-2019 23:00:00,$17.93
05-MAY-2019 22:00:00,$18.82
05-MAY-2019 21:00:00,$22.48
05-MAY-2019 20:00:00,$24.60
05-MAY-2019 19:00:00,$21.13
05-MAY-2019 18:00:00,$20.95
05-MAY-2019 17:00:00,$21.76
05-MAY-2019 16:00:00,$20.36
05-MAY-2019 15:00:00,$20.56
05-MAY-2019 14:00:00,$20.00
05-MAY-2019 13:00:00,$21.24
05-MAY-2019 12:00:00,$21.11
05-MAY-2019 11:00:00,$21.07
05-MAY-2019 10:00:00,$21.62
05-MAY-2019 09:00:00,$21.08
05-MAY-2019 08:00:00,$19.34
05-MAY-2019 07:00:00,$17.73
05-MAY-2019 06:00:00,$16.92
05-MAY-2019 05:00:00,$18.12
05-MAY-2019 04:00:00,$18.42
05-MAY-2019 03:00:00,$18.44
05-MAY-2019 02:00:00,$18.56
05-MAY-2019 01:00:00,$18.93
05-MAY-2019 00:00:00,$18.68
04-MAY-2019 23:00:00,$20.25
04-MAY-2019 22:00:00,$20.40
04-MAY-2019 21:00:00,$24.19
04-MAY-2019 20:00:00,$25.61
04-MAY-2019 19:00:00,$25.68
04-MAY-2019 18:00:00,$25.59
04-MAY-2019 17:00:00,$24.86
04-MAY-2019 16:00:00,$24.35
04-MAY-2019 15:00:00,$23.65
04-MAY-2019 14:00:00,$23.63
04-MAY-2019 13:00:00,$24.24
04-MAY-2019 12:00:00,$23.51
04-MAY-2019 11:00:00,$24.07
04-MAY-2019 10:00:00,$24.43
04-MAY-2019 09:00:00,$23.55
04-MAY-2019 08:00:00,$21.88
04-MAY-2019 07:00:00,$19.74
04-MAY-2019 06:00:00,$18.84
04-MAY-2019 05:00:00,$19.31
04-MAY-2019 04:00:00,$18.88
04-MAY-2019 03:00:00,$19.14
04-MAY-2019 02:00:00,$19.47
04-MAY-2019 01:00:00,$19.87
04-MAY-2019 00:00:00,$20.98
03-MAY-2019 23:00:00,$20.76
03-MAY-2019 22:00:00,$20.79
