datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
1/1/2023 5:00:00 AM,1/1/2023 12:00:00 AM,51295,JCPL,,,ZONE,,24.21,23.875030,-0.076419,-0.258551,True,1
1/1/2023 6:00:00 AM,1/1/2023 1:00:00 AM,51295,JCPL,,,ZONE,,23.54,23.392938,-0.013209,-0.133853,True,1
1/1/2023 7:00:00 AM,1/1/2023 2:00:00 AM,51295,JCPL,,,ZONE,,22.84,22.305093,-0.262739,-0.272168,True,1
1/1/2023 8:00:00 AM,1/1/2023 3:00:00 AM,51295,JCPL,,,ZONE,,22.70,21.965545,-0.429731,-0.304724,True,1
1/1/2023 9:00:00 AM,1/1/2023 4:00:00 AM,51295,JCPL,,,ZONE,,22.71,22.252133,-0.146903,-0.310964,True,1
1/1/2023 10:00:00 AM,1/1/2023 5:00:00 AM,51295,JCPL,,,ZONE,,22.84,22.140279,-0.566654,-0.133067,True,1
1/1/2023 11:00:00 AM,1/1/2023 6:00:00 AM,51295,JCPL,,,ZONE,,24.57,23.074631,-1.481132,-0.014237,True,1
1/1/2023 12:00:00 PM,1/1/2023 7:00:00 AM,51295,JCPL,,,ZONE,,27.28,22.959689,-4.102943,-0.217368,True,1
1/1/2023 1:00:00 PM,1/1/2023 8:00:00 AM,51295,JCPL,,,ZONE,,28.41,25.315362,-2.845098,-0.249540,True,1
1/1/2023 2:00:00 PM,1/1/2023 9:00:00 AM,51295,JCPL,,,ZONE,,29.15,26.276187,-2.690605,-0.183208,True,1
1/1/2023 3:00:00 PM,1/1/2023 10:00:00 AM,51295,JCPL,,,ZONE,,27.20,25.426441,-1.660751,-0.112808,True,1
1/1/2023 4:00:00 PM,1/1/2023 11:00:00 AM,51295,JCPL,,,ZONE,,27.50,26.681926,-0.778315,-0.039759,True,1
1/1/2023 5:00:00 PM,1/1/2023 12:00:00 PM,51295,JCPL,,,ZONE,,26.25,25.392507,-0.844342,-0.013151,True,1
1/1/2023 6:00:00 PM,1/1/2023 1:00:00 PM,51295,JCPL,,,ZONE,,25.46,24.776378,-0.752912,0.069290,True,1
1/1/2023 7:00:00 PM,1/1/2023 2:00:00 PM,51295,JCPL,,,ZONE,,25.43,24.782080,-0.757335,0.109415,True,1
1/1/2023 8:00:00 PM,1/1/2023 3:00:00 PM,51295,JCPL,,,ZONE,,26.17,25.703642,-0.557296,0.090938,True,1
1/1/2023 9:00:00 PM,1/1/2023 4:00:00 PM,51295,JCPL,,,ZONE,,29.79,27.774881,-1.986982,-0.028137,True,1
1/1/2023 10:00:00 PM,1/1/2023 5:00:00 PM,51295,JCPL,,,ZONE,,34.76,32.052851,-2.956839,0.249690,True,1
1/1/2023 11:00:00 PM,1/1/2023 6:00:00 PM,51295,JCPL,,,ZONE,,34.15,30.980545,-3.000744,-0.168711,True,1
1/2/2023 12:00:00 AM,1/1/2023 7:00:00 PM,51295,JCPL,,,ZONE,,33.61,30.186733,-2.962435,-0.460832,True,1
1/2/2023 1:00:00 AM,1/1/2023 8:00:00 PM,51295,JCPL,,,ZONE,,31.97,28.494973,-3.084172,-0.390855,True,1
1/2/2023 2:00:00 AM,1/1/2023 9:00:00 PM,51295,JCPL,,,ZONE,,28.69,24.338253,-4.236593,-0.115154,True,1
1/2/2023 3:00:00 AM,1/1/2023 10:00:00 PM,51295,JCPL,,,ZONE,,28.37,27.059500,-1.172467,-0.138033,True,1
