HOURBEGINNING_TIME,JCPL
31-DEC-2020 23:00:00,$18.77
31-DEC-2020 22:00:00,$20.19
31-DEC-2020 21:00:00,$21.69
31-DEC-2020 20:00:00,$23.23
31-DEC-2020 19:00:00,$24.62
31-DEC-2020 18:00:00,$25.10
31-DEC-2020 17:00:00,$31.05
31-DEC-2020 16:00:00,$23.33
31-DEC-2020 15:00:00,$21.78
31-DEC-2020 14:00:00,$21.56
31-DEC-2020 13:00:00,$22.68
31-DEC-2020 12:00:00,$22.92
31-DEC-2020 11:00:00,$24.10
31-DEC-2020 10:00:00,$24.06
31-DEC-2020 09:00:00,$24.16
31-DEC-2020 08:00:00,$23.93
31-DEC-2020 07:00:00,$22.29
31-DEC-2020 06:00:00,$19.48
31-DEC-2020 05:00:00,$17.40
31-DEC-2020 04:00:00,$17.02
31-DEC-2020 03:00:00,$16.62
31-DEC-2020 02:00:00,$16.53
31-DEC-2020 01:00:00,$16.97
31-DEC-2020 00:00:00,$17.25
30-DEC-2020 23:00:00,$18.53
30-DEC-2020 22:00:00,$19.49
30-DEC-2020 21:00:00,$21.10
30-DEC-2020 20:00:00,$22.20
30-DEC-2020 19:00:00,$23.55
30-DEC-2020 18:00:00,$24.12
30-DEC-2020 17:00:00,$26.22
30-DEC-2020 16:00:00,$21.42
30-DEC-2020 15:00:00,$19.02
30-DEC-2020 14:00:00,$19.07
30-DEC-2020 13:00:00,$19.24
30-DEC-2020 12:00:00,$19.62
30-DEC-2020 11:00:00,$21.32
30-DEC-2020 10:00:00,$23.03
30-DEC-2020 09:00:00,$23.65
30-DEC-2020 08:00:00,$26.02
30-DEC-2020 07:00:00,$26.95
30-DEC-2020 06:00:00,$24.24
30-DEC-2020 05:00:00,$20.39
30-DEC-2020 04:00:00,$19.66
30-DEC-2020 03:00:00,$19.65
30-DEC-2020 02:00:00,$19.49
30-DEC-2020 01:00:00,$19.25
30-DEC-2020 00:00:00,$19.99
29-DEC-2020 23:00:00,$20.59
29-DEC-2020 22:00:00,$22.87
29-DEC-2020 21:00:00,$25.22
29-DEC-2020 20:00:00,$25.47
29-DEC-2020 19:00:00,$26.57
29-DEC-2020 18:00:00,$28.79
29-DEC-2020 17:00:00,$34.75
29-DEC-2020 16:00:00,$24.31
29-DEC-2020 15:00:00,$20.09
29-DEC-2020 14:00:00,$19.85
29-DEC-2020 13:00:00,$19.89
29-DEC-2020 12:00:00,$21.01
29-DEC-2020 11:00:00,$22.99
29-DEC-2020 10:00:00,$23.10
29-DEC-2020 09:00:00,$25.38
29-DEC-2020 08:00:00,$26.33
29-DEC-2020 07:00:00,$27.17
29-DEC-2020 06:00:00,$24.84
29-DEC-2020 05:00:00,$21.62
29-DEC-2020 04:00:00,$20.14
29-DEC-2020 03:00:00,$19.58
29-DEC-2020 02:00:00,$19.46
29-DEC-2020 01:00:00,$19.64
29-DEC-2020 00:00:00,$20.25
28-DEC-2020 23:00:00,$22.96
28-DEC-2020 22:00:00,$25.13
28-DEC-2020 21:00:00,$27.82
28-DEC-2020 20:00:00,$27.78
28-DEC-2020 19:00:00,$31.57
28-DEC-2020 18:00:00,$33.96
28-DEC-2020 17:00:00,$42.44
28-DEC-2020 16:00:00,$26.38
28-DEC-2020 15:00:00,$25.44
28-DEC-2020 14:00:00,$24.15
28-DEC-2020 13:00:00,$25.08
28-DEC-2020 12:00:00,$25.93
28-DEC-2020 11:00:00,$27.74
28-DEC-2020 10:00:00,$28.64
28-DEC-2020 09:00:00,$28.94
28-DEC-2020 08:00:00,$28.16
28-DEC-2020 07:00:00,$26.88
28-DEC-2020 06:00:00,$23.82
28-DEC-2020 05:00:00,$20.85
28-DEC-2020 04:00:00,$20.23
28-DEC-2020 03:00:00,$19.18
28-DEC-2020 02:00:00,$19.19
28-DEC-2020 01:00:00,$19.54
28-DEC-2020 00:00:00,$19.98
27-DEC-2020 23:00:00,$20.04
27-DEC-2020 22:00:00,$21.63
27-DEC-2020 21:00:00,$23.96
27-DEC-2020 20:00:00,$26.31
27-DEC-2020 19:00:00,$27.79
27-DEC-2020 18:00:00,$27.05
27-DEC-2020 17:00:00,$30.34
27-DEC-2020 16:00:00,$23.66
27-DEC-2020 15:00:00,$20.54
27-DEC-2020 14:00:00,$19.83
27-DEC-2020 13:00:00,$20.48
27-DEC-2020 12:00:00,$20.93
27-DEC-2020 11:00:00,$22.08
27-DEC-2020 10:00:00,$23.50
27-DEC-2020 09:00:00,$25.40
