HOURBEGINNING_TIME,JCPL
23-DEC-2018 23:00:00,$24.38
23-DEC-2018 22:00:00,$25.50
23-DEC-2018 21:00:00,$28.70
23-DEC-2018 20:00:00,$33.25
23-DEC-2018 19:00:00,$33.94
23-DEC-2018 18:00:00,$35.04
23-DEC-2018 17:00:00,$36.67
23-DEC-2018 16:00:00,$27.72
23-DEC-2018 15:00:00,$24.00
23-DEC-2018 14:00:00,$23.83
23-DEC-2018 13:00:00,$24.02
23-DEC-2018 12:00:00,$24.29
23-DEC-2018 11:00:00,$25.03
23-DEC-2018 10:00:00,$26.58
23-DEC-2018 09:00:00,$28.49
23-DEC-2018 08:00:00,$28.53
23-DEC-2018 07:00:00,$26.83
23-DEC-2018 06:00:00,$25.23
23-DEC-2018 05:00:00,$23.93
23-DEC-2018 04:00:00,$23.35
23-DEC-2018 03:00:00,$23.24
23-DEC-2018 02:00:00,$23.12
23-DEC-2018 01:00:00,$23.97
23-DEC-2018 00:00:00,$24.46
22-DEC-2018 23:00:00,$25.35
22-DEC-2018 22:00:00,$27.03
22-DEC-2018 21:00:00,$30.48
22-DEC-2018 20:00:00,$33.64
22-DEC-2018 19:00:00,$33.34
22-DEC-2018 18:00:00,$34.94
22-DEC-2018 17:00:00,$36.31
22-DEC-2018 16:00:00,$27.28
22-DEC-2018 15:00:00,$23.87
22-DEC-2018 14:00:00,$23.86
22-DEC-2018 13:00:00,$24.50
22-DEC-2018 12:00:00,$25.58
22-DEC-2018 11:00:00,$27.46
22-DEC-2018 10:00:00,$30.13
22-DEC-2018 09:00:00,$29.98
22-DEC-2018 08:00:00,$27.67
22-DEC-2018 07:00:00,$24.11
22-DEC-2018 06:00:00,$23.56
22-DEC-2018 05:00:00,$22.18
22-DEC-2018 04:00:00,$21.93
22-DEC-2018 03:00:00,$21.75
22-DEC-2018 02:00:00,$21.72
22-DEC-2018 01:00:00,$22.76
22-DEC-2018 00:00:00,$23.60
21-DEC-2018 23:00:00,$23.96
21-DEC-2018 22:00:00,$25.97
21-DEC-2018 21:00:00,$26.76
21-DEC-2018 20:00:00,$29.82
21-DEC-2018 19:00:00,$29.64
21-DEC-2018 18:00:00,$31.63
21-DEC-2018 17:00:00,$33.01
21-DEC-2018 16:00:00,$28.36
21-DEC-2018 15:00:00,$24.69
21-DEC-2018 14:00:00,$25.36
21-DEC-2018 13:00:00,$25.41
21-DEC-2018 12:00:00,$25.93
21-DEC-2018 11:00:00,$26.94
21-DEC-2018 10:00:00,$27.91
21-DEC-2018 09:00:00,$27.59
21-DEC-2018 08:00:00,$28.39
21-DEC-2018 07:00:00,$28.88
21-DEC-2018 06:00:00,$25.82
21-DEC-2018 05:00:00,$22.61
21-DEC-2018 04:00:00,$22.37
21-DEC-2018 03:00:00,$22.29
21-DEC-2018 02:00:00,$22.75
21-DEC-2018 01:00:00,$23.43
21-DEC-2018 00:00:00,$24.22
20-DEC-2018 23:00:00,$22.91
20-DEC-2018 22:00:00,$24.34
20-DEC-2018 21:00:00,$26.56
20-DEC-2018 20:00:00,$29.36
20-DEC-2018 19:00:00,$30.89
20-DEC-2018 18:00:00,$32.82
20-DEC-2018 17:00:00,$35.40
20-DEC-2018 16:00:00,$30.75
20-DEC-2018 15:00:00,$27.24
20-DEC-2018 14:00:00,$28.08
20-DEC-2018 13:00:00,$28.58
20-DEC-2018 12:00:00,$29.21
20-DEC-2018 11:00:00,$31.22
20-DEC-2018 10:00:00,$33.06
20-DEC-2018 09:00:00,$33.14
20-DEC-2018 08:00:00,$34.51
20-DEC-2018 07:00:00,$38.49
20-DEC-2018 06:00:00,$35.45
20-DEC-2018 05:00:00,$27.02
20-DEC-2018 04:00:00,$25.43
20-DEC-2018 03:00:00,$24.81
20-DEC-2018 02:00:00,$24.92
20-DEC-2018 01:00:00,$25.09
20-DEC-2018 00:00:00,$25.18
19-DEC-2018 23:00:00,$28.07
19-DEC-2018 22:00:00,$29.61
19-DEC-2018 21:00:00,$32.69
19-DEC-2018 20:00:00,$35.12
19-DEC-2018 19:00:00,$37.30
19-DEC-2018 18:00:00,$39.94
19-DEC-2018 17:00:00,$39.68
19-DEC-2018 16:00:00,$32.71
19-DEC-2018 15:00:00,$28.34
19-DEC-2018 14:00:00,$28.63
19-DEC-2018 13:00:00,$28.82
19-DEC-2018 12:00:00,$29.39
19-DEC-2018 11:00:00,$30.50
19-DEC-2018 10:00:00,$32.02
19-DEC-2018 09:00:00,$34.30
19-DEC-2018 08:00:00,$36.81
19-DEC-2018 07:00:00,$47.32
19-DEC-2018 06:00:00,$40.45
19-DEC-2018 05:00:00,$31.98
19-DEC-2018 04:00:00,$31.14
19-DEC-2018 03:00:00,$29.38
19-DEC-2018 02:00:00,$28.91
19-DEC-2018 01:00:00,$29.17
19-DEC-2018 00:00:00,$29.56
18-DEC-2018 23:00:00,$31.03
18-DEC-2018 22:00:00,$33.13
18-DEC-2018 21:00:00,$37.11
18-DEC-2018 20:00:00,$38.44
18-DEC-2018 19:00:00,$43.89
18-DEC-2018 18:00:00,$46.03
18-DEC-2018 17:00:00,$51.19
18-DEC-2018 16:00:00,$37.28
18-DEC-2018 15:00:00,$31.86
18-DEC-2018 14:00:00,$30.93
18-DEC-2018 13:00:00,$30.62
18-DEC-2018 12:00:00,$30.03
18-DEC-2018 11:00:00,$32.12
18-DEC-2018 10:00:00,$33.32
18-DEC-2018 09:00:00,$34.40
18-DEC-2018 08:00:00,$36.25
18-DEC-2018 07:00:00,$42.29
18-DEC-2018 06:00:00,$37.05
18-DEC-2018 05:00:00,$31.64
18-DEC-2018 04:00:00,$29.08
18-DEC-2018 03:00:00,$28.54
18-DEC-2018 02:00:00,$28.21
18-DEC-2018 01:00:00,$28.60
18-DEC-2018 00:00:00,$29.06
17-DEC-2018 23:00:00,$35.21
17-DEC-2018 22:00:00,$38.67
17-DEC-2018 21:00:00,$44.37
17-DEC-2018 20:00:00,$47.10
17-DEC-2018 19:00:00,$47.20
17-DEC-2018 18:00:00,$48.38
17-DEC-2018 17:00:00,$49.76
17-DEC-2018 16:00:00,$40.07
17-DEC-2018 15:00:00,$33.35
17-DEC-2018 14:00:00,$31.45
17-DEC-2018 13:00:00,$31.23
17-DEC-2018 12:00:00,$31.55
17-DEC-2018 11:00:00,$32.48
17-DEC-2018 10:00:00,$31.04
17-DEC-2018 09:00:00,$32.56
17-DEC-2018 08:00:00,$33.98
17-DEC-2018 07:00:00,$37.71
17-DEC-2018 06:00:00,$37.21
17-DEC-2018 05:00:00,$32.61
17-DEC-2018 04:00:00,$31.54
17-DEC-2018 03:00:00,$29.42
17-DEC-2018 02:00:00,$28.98
17-DEC-2018 01:00:00,$30.19
17-DEC-2018 00:00:00,$29.51
16-DEC-2018 23:00:00,$28.20
16-DEC-2018 22:00:00,$29.52
16-DEC-2018 21:00:00,$32.96
16-DEC-2018 20:00:00,$35.83
16-DEC-2018 19:00:00,$38.89
16-DEC-2018 18:00:00,$42.29
16-DEC-2018 17:00:00,$44.58
16-DEC-2018 16:00:00,$35.01
16-DEC-2018 15:00:00,$29.87
16-DEC-2018 14:00:00,$29.86
16-DEC-2018 13:00:00,$30.03
16-DEC-2018 12:00:00,$30.78
16-DEC-2018 11:00:00,$31.26
16-DEC-2018 10:00:00,$31.30
16-DEC-2018 09:00:00,$31.39
16-DEC-2018 08:00:00,$29.54
16-DEC-2018 07:00:00,$28.12
16-DEC-2018 06:00:00,$26.97
16-DEC-2018 05:00:00,$27.40
16-DEC-2018 04:00:00,$26.99
16-DEC-2018 03:00:00,$26.84
16-DEC-2018 02:00:00,$26.85
16-DEC-2018 01:00:00,$27.33
16-DEC-2018 00:00:00,$27.93
15-DEC-2018 23:00:00,$32.43
15-DEC-2018 22:00:00,$34.11
15-DEC-2018 21:00:00,$33.53
15-DEC-2018 20:00:00,$35.67
15-DEC-2018 19:00:00,$38.27
15-DEC-2018 18:00:00,$39.78
15-DEC-2018 17:00:00,$42.55
15-DEC-2018 16:00:00,$36.19
15-DEC-2018 15:00:00,$31.41
15-DEC-2018 14:00:00,$31.42
15-DEC-2018 13:00:00,$32.71
15-DEC-2018 12:00:00,$34.01
15-DEC-2018 11:00:00,$37.19
15-DEC-2018 10:00:00,$37.37
15-DEC-2018 09:00:00,$36.91
15-DEC-2018 08:00:00,$35.82
15-DEC-2018 07:00:00,$35.20
15-DEC-2018 06:00:00,$32.50
15-DEC-2018 05:00:00,$30.36
15-DEC-2018 04:00:00,$29.70
15-DEC-2018 03:00:00,$29.04
15-DEC-2018 02:00:00,$29.88
15-DEC-2018 01:00:00,$30.47
15-DEC-2018 00:00:00,$33.11
14-DEC-2018 23:00:00,$28.23
14-DEC-2018 22:00:00,$30.31
14-DEC-2018 21:00:00,$31.92
14-DEC-2018 20:00:00,$33.17
14-DEC-2018 19:00:00,$35.32
14-DEC-2018 18:00:00,$38.42
14-DEC-2018 17:00:00,$39.04
14-DEC-2018 16:00:00,$36.74
14-DEC-2018 15:00:00,$31.72
14-DEC-2018 14:00:00,$31.83
14-DEC-2018 13:00:00,$32.82
14-DEC-2018 12:00:00,$34.51
14-DEC-2018 11:00:00,$37.24
14-DEC-2018 10:00:00,$37.94
14-DEC-2018 09:00:00,$38.43
14-DEC-2018 08:00:00,$38.06
14-DEC-2018 07:00:00,$42.41
14-DEC-2018 06:00:00,$38.51
14-DEC-2018 05:00:00,$31.36
14-DEC-2018 04:00:00,$29.55
14-DEC-2018 03:00:00,$28.26
14-DEC-2018 02:00:00,$28.23
14-DEC-2018 01:00:00,$28.76
14-DEC-2018 00:00:00,$29.84
13-DEC-2018 23:00:00,$28.98
13-DEC-2018 22:00:00,$31.43
13-DEC-2018 21:00:00,$34.42
13-DEC-2018 20:00:00,$37.27
13-DEC-2018 19:00:00,$39.77
13-DEC-2018 18:00:00,$40.42
13-DEC-2018 17:00:00,$41.70
13-DEC-2018 16:00:00,$35.96
13-DEC-2018 15:00:00,$32.25
13-DEC-2018 14:00:00,$32.83
13-DEC-2018 13:00:00,$32.33
13-DEC-2018 12:00:00,$33.49
13-DEC-2018 11:00:00,$36.39
13-DEC-2018 10:00:00,$36.58
13-DEC-2018 09:00:00,$36.73
13-DEC-2018 08:00:00,$37.70
13-DEC-2018 07:00:00,$40.24
13-DEC-2018 06:00:00,$41.44
13-DEC-2018 05:00:00,$33.20
13-DEC-2018 04:00:00,$31.65
13-DEC-2018 03:00:00,$31.01
13-DEC-2018 02:00:00,$30.43
13-DEC-2018 01:00:00,$31.05
13-DEC-2018 00:00:00,$31.63
12-DEC-2018 23:00:00,$34.92
12-DEC-2018 22:00:00,$36.84
12-DEC-2018 21:00:00,$40.06
12-DEC-2018 20:00:00,$41.69
12-DEC-2018 19:00:00,$44.03
12-DEC-2018 18:00:00,$45.06
12-DEC-2018 17:00:00,$47.58
12-DEC-2018 16:00:00,$40.26
12-DEC-2018 15:00:00,$34.41
12-DEC-2018 14:00:00,$33.60
12-DEC-2018 13:00:00,$32.94
12-DEC-2018 12:00:00,$33.41
12-DEC-2018 11:00:00,$35.10
12-DEC-2018 10:00:00,$37.51
12-DEC-2018 09:00:00,$39.05
12-DEC-2018 08:00:00,$43.37
12-DEC-2018 07:00:00,$47.77
12-DEC-2018 06:00:00,$47.19
12-DEC-2018 05:00:00,$37.25
12-DEC-2018 04:00:00,$35.82
12-DEC-2018 03:00:00,$34.31
12-DEC-2018 02:00:00,$34.08
12-DEC-2018 01:00:00,$34.57
12-DEC-2018 00:00:00,$35.39
11-DEC-2018 23:00:00,$38.63
11-DEC-2018 22:00:00,$41.08
11-DEC-2018 21:00:00,$44.45
11-DEC-2018 20:00:00,$47.13
11-DEC-2018 19:00:00,$47.03
11-DEC-2018 18:00:00,$49.79
11-DEC-2018 17:00:00,$55.89
11-DEC-2018 16:00:00,$46.38
11-DEC-2018 15:00:00,$37.99
11-DEC-2018 14:00:00,$36.42
11-DEC-2018 13:00:00,$36.12
11-DEC-2018 12:00:00,$36.20
11-DEC-2018 11:00:00,$37.76
11-DEC-2018 10:00:00,$41.09
11-DEC-2018 09:00:00,$41.65
11-DEC-2018 08:00:00,$49.00
11-DEC-2018 07:00:00,$59.04
11-DEC-2018 06:00:00,$50.56
11-DEC-2018 05:00:00,$39.04
11-DEC-2018 04:00:00,$37.61
11-DEC-2018 03:00:00,$37.13
11-DEC-2018 02:00:00,$36.95
11-DEC-2018 01:00:00,$36.97
11-DEC-2018 00:00:00,$36.25
10-DEC-2018 23:00:00,$37.74
10-DEC-2018 22:00:00,$40.25
10-DEC-2018 21:00:00,$49.22
10-DEC-2018 20:00:00,$51.18
10-DEC-2018 19:00:00,$53.57
10-DEC-2018 18:00:00,$53.97
10-DEC-2018 17:00:00,$63.98
10-DEC-2018 16:00:00,$45.69
10-DEC-2018 15:00:00,$37.15
10-DEC-2018 14:00:00,$36.36
10-DEC-2018 13:00:00,$36.32
10-DEC-2018 12:00:00,$37.56
10-DEC-2018 11:00:00,$39.88
10-DEC-2018 10:00:00,$41.75
10-DEC-2018 09:00:00,$42.69
10-DEC-2018 08:00:00,$48.96
10-DEC-2018 07:00:00,$54.80
10-DEC-2018 06:00:00,$53.13
10-DEC-2018 05:00:00,$38.02
10-DEC-2018 04:00:00,$34.56
10-DEC-2018 03:00:00,$33.40
10-DEC-2018 02:00:00,$33.16
10-DEC-2018 01:00:00,$33.51
10-DEC-2018 00:00:00,$34.45
09-DEC-2018 23:00:00,$35.11
09-DEC-2018 22:00:00,$37.30
09-DEC-2018 21:00:00,$40.72
09-DEC-2018 20:00:00,$44.84
09-DEC-2018 19:00:00,$44.92
09-DEC-2018 18:00:00,$47.86
09-DEC-2018 17:00:00,$50.98
09-DEC-2018 16:00:00,$40.73
09-DEC-2018 15:00:00,$35.66
09-DEC-2018 14:00:00,$35.31
09-DEC-2018 13:00:00,$35.12
09-DEC-2018 12:00:00,$35.42
09-DEC-2018 11:00:00,$36.51
09-DEC-2018 10:00:00,$37.69
09-DEC-2018 09:00:00,$38.36
09-DEC-2018 08:00:00,$38.52
09-DEC-2018 07:00:00,$38.50
09-DEC-2018 06:00:00,$36.27
09-DEC-2018 05:00:00,$35.20
09-DEC-2018 04:00:00,$35.07
09-DEC-2018 03:00:00,$34.64
09-DEC-2018 02:00:00,$34.91
09-DEC-2018 01:00:00,$35.16
09-DEC-2018 00:00:00,$36.16
08-DEC-2018 23:00:00,$35.52
08-DEC-2018 22:00:00,$37.90
08-DEC-2018 21:00:00,$39.85
08-DEC-2018 20:00:00,$41.14
08-DEC-2018 19:00:00,$41.41
08-DEC-2018 18:00:00,$43.24
08-DEC-2018 17:00:00,$47.69
08-DEC-2018 16:00:00,$40.96
08-DEC-2018 15:00:00,$37.29
08-DEC-2018 14:00:00,$36.66
08-DEC-2018 13:00:00,$36.50
08-DEC-2018 12:00:00,$37.24
08-DEC-2018 11:00:00,$39.09
08-DEC-2018 10:00:00,$41.62
08-DEC-2018 09:00:00,$41.22
08-DEC-2018 08:00:00,$44.34
08-DEC-2018 07:00:00,$42.56
08-DEC-2018 06:00:00,$37.73
08-DEC-2018 05:00:00,$36.22
08-DEC-2018 04:00:00,$34.66
08-DEC-2018 03:00:00,$34.01
08-DEC-2018 02:00:00,$34.11
08-DEC-2018 01:00:00,$35.18
08-DEC-2018 00:00:00,$36.52
07-DEC-2018 23:00:00,$37.79
07-DEC-2018 22:00:00,$42.10
07-DEC-2018 21:00:00,$45.50
07-DEC-2018 20:00:00,$47.09
07-DEC-2018 19:00:00,$50.41
07-DEC-2018 18:00:00,$52.44
07-DEC-2018 17:00:00,$65.09
07-DEC-2018 16:00:00,$46.19
07-DEC-2018 15:00:00,$37.80
07-DEC-2018 14:00:00,$35.75
07-DEC-2018 13:00:00,$35.97
07-DEC-2018 12:00:00,$35.82
07-DEC-2018 11:00:00,$37.13
07-DEC-2018 10:00:00,$38.43
07-DEC-2018 09:00:00,$38.41
07-DEC-2018 08:00:00,$39.34
07-DEC-2018 07:00:00,$47.98
07-DEC-2018 06:00:00,$44.93
07-DEC-2018 05:00:00,$39.15
07-DEC-2018 04:00:00,$39.47
07-DEC-2018 03:00:00,$37.24
07-DEC-2018 02:00:00,$36.95
07-DEC-2018 01:00:00,$37.86
07-DEC-2018 00:00:00,$38.95
06-DEC-2018 23:00:00,$37.67
06-DEC-2018 22:00:00,$38.56
06-DEC-2018 21:00:00,$42.84
06-DEC-2018 20:00:00,$47.70
06-DEC-2018 19:00:00,$52.27
06-DEC-2018 18:00:00,$54.26
06-DEC-2018 17:00:00,$59.53
06-DEC-2018 16:00:00,$43.89
06-DEC-2018 15:00:00,$38.89
06-DEC-2018 14:00:00,$38.19
06-DEC-2018 13:00:00,$38.07
06-DEC-2018 12:00:00,$37.89
06-DEC-2018 11:00:00,$39.40
06-DEC-2018 10:00:00,$42.24
06-DEC-2018 09:00:00,$47.14
06-DEC-2018 08:00:00,$49.17
06-DEC-2018 07:00:00,$61.77
06-DEC-2018 06:00:00,$58.77
06-DEC-2018 05:00:00,$46.29
06-DEC-2018 04:00:00,$41.35
06-DEC-2018 03:00:00,$40.48
06-DEC-2018 02:00:00,$39.78
06-DEC-2018 01:00:00,$39.87
06-DEC-2018 00:00:00,$41.70
05-DEC-2018 23:00:00,$43.70
05-DEC-2018 22:00:00,$45.92
05-DEC-2018 21:00:00,$47.73
05-DEC-2018 20:00:00,$55.04
05-DEC-2018 19:00:00,$58.65
05-DEC-2018 18:00:00,$58.27
05-DEC-2018 17:00:00,$62.01
05-DEC-2018 16:00:00,$50.66
05-DEC-2018 15:00:00,$42.50
05-DEC-2018 14:00:00,$42.07
05-DEC-2018 13:00:00,$42.09
05-DEC-2018 12:00:00,$42.95
05-DEC-2018 11:00:00,$45.21
05-DEC-2018 10:00:00,$45.55
05-DEC-2018 09:00:00,$43.95
05-DEC-2018 08:00:00,$48.42
05-DEC-2018 07:00:00,$53.55
05-DEC-2018 06:00:00,$55.04
05-DEC-2018 05:00:00,$38.73
05-DEC-2018 04:00:00,$35.38
05-DEC-2018 03:00:00,$33.80
05-DEC-2018 02:00:00,$33.30
05-DEC-2018 01:00:00,$33.79
05-DEC-2018 00:00:00,$34.86
04-DEC-2018 23:00:00,$39.76
04-DEC-2018 22:00:00,$42.86
04-DEC-2018 21:00:00,$46.22
04-DEC-2018 20:00:00,$50.82
04-DEC-2018 19:00:00,$55.27
04-DEC-2018 18:00:00,$56.70
04-DEC-2018 17:00:00,$65.64
04-DEC-2018 16:00:00,$51.09
04-DEC-2018 15:00:00,$39.73
04-DEC-2018 14:00:00,$38.14
04-DEC-2018 13:00:00,$38.43
04-DEC-2018 12:00:00,$38.83
04-DEC-2018 11:00:00,$39.76
04-DEC-2018 10:00:00,$39.76
04-DEC-2018 09:00:00,$39.32
04-DEC-2018 08:00:00,$41.65
04-DEC-2018 07:00:00,$45.07
04-DEC-2018 06:00:00,$49.93
04-DEC-2018 05:00:00,$32.87
04-DEC-2018 04:00:00,$29.68
04-DEC-2018 03:00:00,$28.49
04-DEC-2018 02:00:00,$28.25
04-DEC-2018 01:00:00,$28.67
04-DEC-2018 00:00:00,$29.79
03-DEC-2018 23:00:00,$32.42
03-DEC-2018 22:00:00,$31.82
03-DEC-2018 21:00:00,$38.33
03-DEC-2018 20:00:00,$41.78
03-DEC-2018 19:00:00,$45.65
03-DEC-2018 18:00:00,$45.42
03-DEC-2018 17:00:00,$48.64
03-DEC-2018 16:00:00,$38.76
03-DEC-2018 15:00:00,$32.68
03-DEC-2018 14:00:00,$32.11
03-DEC-2018 13:00:00,$32.42
03-DEC-2018 12:00:00,$32.57
03-DEC-2018 11:00:00,$34.43
03-DEC-2018 10:00:00,$33.44
03-DEC-2018 09:00:00,$32.70
03-DEC-2018 08:00:00,$34.11
03-DEC-2018 07:00:00,$35.83
03-DEC-2018 06:00:00,$34.98
03-DEC-2018 05:00:00,$26.67
03-DEC-2018 04:00:00,$25.70
03-DEC-2018 03:00:00,$24.25
03-DEC-2018 02:00:00,$22.04
03-DEC-2018 01:00:00,$23.75
03-DEC-2018 00:00:00,$25.46
02-DEC-2018 23:00:00,$28.02
02-DEC-2018 22:00:00,$30.70
