datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
3/1/2022 5:00:00 AM,3/1/2022 12:00:00 AM,51295,JCPL,,,ZONE,,40.06,42.114291,-0.986775,3.041066,True,1
3/1/2022 6:00:00 AM,3/1/2022 1:00:00 AM,51295,JCPL,,,ZONE,,40.57,43.209737,-0.335870,2.975607,True,1
3/1/2022 7:00:00 AM,3/1/2022 2:00:00 AM,51295,JCPL,,,ZONE,,40.38,43.005984,-0.327091,2.953075,True,1
3/1/2022 8:00:00 AM,3/1/2022 3:00:00 AM,51295,JCPL,,,ZONE,,40.03,42.668115,-0.721997,3.360112,True,1
3/1/2022 9:00:00 AM,3/1/2022 4:00:00 AM,51295,JCPL,,,ZONE,,41.16,43.170495,-1.444809,3.455304,True,1
3/1/2022 10:00:00 AM,3/1/2022 5:00:00 AM,51295,JCPL,,,ZONE,,45.71,47.242276,-2.293328,3.825604,True,1
3/1/2022 11:00:00 AM,3/1/2022 6:00:00 AM,51295,JCPL,,,ZONE,,67.07,56.047510,-14.961243,3.938753,True,1
3/1/2022 12:00:00 PM,3/1/2022 7:00:00 AM,51295,JCPL,,,ZONE,,69.18,55.906605,-17.559343,4.285948,True,1
3/1/2022 1:00:00 PM,3/1/2022 8:00:00 AM,51295,JCPL,,,ZONE,,45.63,42.929331,-5.488900,2.788231,True,1
3/1/2022 2:00:00 PM,3/1/2022 9:00:00 AM,51295,JCPL,,,ZONE,,41.04,38.613986,-5.119348,2.693334,True,1
3/1/2022 3:00:00 PM,3/1/2022 10:00:00 AM,51295,JCPL,,,ZONE,,40.68,39.310047,-4.157664,2.787711,True,1
3/1/2022 4:00:00 PM,3/1/2022 11:00:00 AM,51295,JCPL,,,ZONE,,39.65,37.145674,-5.067166,2.562840,True,1
3/1/2022 5:00:00 PM,3/1/2022 12:00:00 PM,51295,JCPL,,,ZONE,,36.97,38.999364,-0.444459,2.473823,True,1
3/1/2022 6:00:00 PM,3/1/2022 1:00:00 PM,51295,JCPL,,,ZONE,,36.07,34.093309,-4.510520,2.533829,True,1
3/1/2022 7:00:00 PM,3/1/2022 2:00:00 PM,51295,JCPL,,,ZONE,,34.37,32.892150,-3.879409,2.401559,True,1
3/1/2022 8:00:00 PM,3/1/2022 3:00:00 PM,51295,JCPL,,,ZONE,,34.21,33.030108,-3.663561,2.483669,True,1
3/1/2022 9:00:00 PM,3/1/2022 4:00:00 PM,51295,JCPL,,,ZONE,,35.42,33.175149,-4.866271,2.621420,True,1
3/1/2022 10:00:00 PM,3/1/2022 5:00:00 PM,51295,JCPL,,,ZONE,,39.26,34.305945,-7.828574,2.874519,True,1
3/1/2022 11:00:00 PM,3/1/2022 6:00:00 PM,51295,JCPL,,,ZONE,,48.51,44.255991,-7.639439,3.385430,True,1
3/2/2022 12:00:00 AM,3/1/2022 7:00:00 PM,51295,JCPL,,,ZONE,,43.98,37.188887,-9.921063,3.129950,True,1
3/2/2022 1:00:00 AM,3/1/2022 8:00:00 PM,51295,JCPL,,,ZONE,,40.67,34.023712,-9.289700,2.643412,True,1
3/2/2022 2:00:00 AM,3/1/2022 9:00:00 PM,51295,JCPL,,,ZONE,,39.01,33.887659,-7.593698,2.471357,True,1
3/2/2022 3:00:00 AM,3/1/2022 10:00:00 PM,51295,JCPL,,,ZONE,,35.77,33.123898,-5.033538,2.387436,True,1
3/2/2022 4:00:00 AM,3/1/2022 11:00:00 PM,51295,JCPL,,,ZONE,,34.92,32.154919,-4.994489,2.229408,True,1
3/2/2022 5:00:00 AM,3/2/2022 12:00:00 AM,51295,JCPL,,,ZONE,,34.08,35.426742,-1.023943,2.370685,True,1
3/2/2022 6:00:00 AM,3/2/2022 1:00:00 AM,51295,JCPL,,,ZONE,,32.50,33.257342,-1.498799,2.256141,True,1
3/2/2022 7:00:00 AM,3/2/2022 2:00:00 AM,51295,JCPL,,,ZONE,,32.55,31.476622,-3.318648,2.245270,True,1
3/2/2022 8:00:00 AM,3/2/2022 3:00:00 AM,51295,JCPL,,,ZONE,,32.60,33.361433,-1.705122,2.466555,True,1
3/2/2022 9:00:00 AM,3/2/2022 4:00:00 AM,51295,JCPL,,,ZONE,,35.02,35.553820,-1.943869,2.477689,True,1
3/2/2022 10:00:00 AM,3/2/2022 5:00:00 AM,51295,JCPL,,,ZONE,,40.79,37.294559,-6.608153,3.112712,True,1
3/2/2022 11:00:00 AM,3/2/2022 6:00:00 AM,51295,JCPL,,,ZONE,,51.15,44.588707,-9.386018,2.824725,True,1
3/2/2022 12:00:00 PM,3/2/2022 7:00:00 AM,51295,JCPL,,,ZONE,,46.51,42.431424,-6.969722,2.891146,True,1
3/2/2022 1:00:00 PM,3/2/2022 8:00:00 AM,51295,JCPL,,,ZONE,,40.23,35.704408,-7.825319,3.299727,True,1
3/2/2022 2:00:00 PM,3/2/2022 9:00:00 AM,51295,JCPL,,,ZONE,,40.47,43.818204,-0.190000,3.538204,True,1
3/2/2022 3:00:00 PM,3/2/2022 10:00:00 AM,51295,JCPL,,,ZONE,,39.03,42.579294,0.095564,3.453730,True,1
3/2/2022 4:00:00 PM,3/2/2022 11:00:00 AM,51295,JCPL,,,ZONE,,37.78,41.054556,-0.148649,3.423205,True,1
3/2/2022 5:00:00 PM,3/2/2022 12:00:00 PM,51295,JCPL,,,ZONE,,37.02,40.640110,0.250000,3.370110,True,1
3/2/2022 6:00:00 PM,3/2/2022 1:00:00 PM,51295,JCPL,,,ZONE,,33.63,36.908662,0.150000,3.128662,True,1
3/2/2022 7:00:00 PM,3/2/2022 2:00:00 PM,51295,JCPL,,,ZONE,,32.95,34.917188,-1.141953,3.109141,True,1
3/2/2022 8:00:00 PM,3/2/2022 3:00:00 PM,51295,JCPL,,,ZONE,,33.07,35.289688,-0.802275,3.021963,True,1
3/2/2022 9:00:00 PM,3/2/2022 4:00:00 PM,51295,JCPL,,,ZONE,,33.55,35.713254,-0.958525,3.121779,True,1
3/2/2022 10:00:00 PM,3/2/2022 5:00:00 PM,51295,JCPL,,,ZONE,,37.95,39.007933,-2.352331,3.410264,True,1
3/2/2022 11:00:00 PM,3/2/2022 6:00:00 PM,51295,JCPL,,,ZONE,,43.34,44.630187,-2.532267,3.822454,True,1
3/3/2022 12:00:00 AM,3/2/2022 7:00:00 PM,51295,JCPL,,,ZONE,,42.03,43.033596,-2.915569,3.919165,True,1
3/3/2022 1:00:00 AM,3/2/2022 8:00:00 PM,51295,JCPL,,,ZONE,,36.65,38.366766,-1.694009,3.410775,True,1
3/3/2022 2:00:00 AM,3/2/2022 9:00:00 PM,51295,JCPL,,,ZONE,,35.42,37.853432,-1.026287,3.459719,True,1
3/3/2022 3:00:00 AM,3/2/2022 10:00:00 PM,51295,JCPL,,,ZONE,,31.73,33.837534,-0.840039,2.947573,True,1
3/3/2022 4:00:00 AM,3/2/2022 11:00:00 PM,51295,JCPL,,,ZONE,,30.75,31.898826,-1.795355,2.944181,True,1
3/3/2022 5:00:00 AM,3/3/2022 12:00:00 AM,51295,JCPL,,,ZONE,,30.62,29.224270,-4.526487,3.130757,True,1
3/3/2022 6:00:00 AM,3/3/2022 1:00:00 AM,51295,JCPL,,,ZONE,,30.19,28.337829,-4.362404,2.510233,True,1
3/3/2022 7:00:00 AM,3/3/2022 2:00:00 AM,51295,JCPL,,,ZONE,,30.14,29.193849,-3.476542,2.530391,True,1
3/3/2022 8:00:00 AM,3/3/2022 3:00:00 AM,51295,JCPL,,,ZONE,,30.11,28.499854,-4.131014,2.520868,True,1
3/3/2022 9:00:00 AM,3/3/2022 4:00:00 AM,51295,JCPL,,,ZONE,,30.97,29.246971,-4.451307,2.728278,True,1
3/3/2022 10:00:00 AM,3/3/2022 5:00:00 AM,51295,JCPL,,,ZONE,,35.76,31.992885,-6.591184,2.824069,True,1
3/3/2022 11:00:00 AM,3/3/2022 6:00:00 AM,51295,JCPL,,,ZONE,,46.75,41.116503,-9.548282,3.914785,True,1
3/3/2022 12:00:00 PM,3/3/2022 7:00:00 AM,51295,JCPL,,,ZONE,,43.74,44.068981,-2.716660,3.045641,True,1
3/3/2022 1:00:00 PM,3/3/2022 8:00:00 AM,51295,JCPL,,,ZONE,,42.73,44.987591,-0.669005,2.926596,True,1
3/3/2022 2:00:00 PM,3/3/2022 9:00:00 AM,51295,JCPL,,,ZONE,,41.32,41.312874,-3.130815,3.123689,True,1
3/3/2022 3:00:00 PM,3/3/2022 10:00:00 AM,51295,JCPL,,,ZONE,,43.97,46.984046,-0.373765,3.387811,True,1
3/3/2022 4:00:00 PM,3/3/2022 11:00:00 AM,51295,JCPL,,,ZONE,,42.86,45.869646,-0.314076,3.323722,True,1
3/3/2022 5:00:00 PM,3/3/2022 12:00:00 PM,51295,JCPL,,,ZONE,,41.86,44.878491,-0.280855,3.299346,True,1
3/3/2022 6:00:00 PM,3/3/2022 1:00:00 PM,51295,JCPL,,,ZONE,,41.64,44.753887,-0.263984,3.377871,True,1
3/3/2022 7:00:00 PM,3/3/2022 2:00:00 PM,51295,JCPL,,,ZONE,,41.14,44.206933,-0.278543,3.345476,True,1
3/3/2022 8:00:00 PM,3/3/2022 3:00:00 PM,51295,JCPL,,,ZONE,,41.10,44.485149,-0.005017,3.390166,True,1
3/3/2022 9:00:00 PM,3/3/2022 4:00:00 PM,51295,JCPL,,,ZONE,,44.20,47.583257,-0.116555,3.499812,True,1
3/3/2022 10:00:00 PM,3/3/2022 5:00:00 PM,51295,JCPL,,,ZONE,,49.26,52.778365,-0.506078,4.024443,True,1
3/3/2022 11:00:00 PM,3/3/2022 6:00:00 PM,51295,JCPL,,,ZONE,,65.98,71.050131,-0.024629,5.094760,True,1
3/4/2022 12:00:00 AM,3/3/2022 7:00:00 PM,51295,JCPL,,,ZONE,,62.40,67.070570,0.019538,4.651032,True,1
3/4/2022 1:00:00 AM,3/3/2022 8:00:00 PM,51295,JCPL,,,ZONE,,50.39,54.376188,0.160000,3.826188,True,1
3/4/2022 2:00:00 AM,3/3/2022 9:00:00 PM,51295,JCPL,,,ZONE,,50.06,54.106473,0.300000,3.746473,True,1
3/4/2022 3:00:00 AM,3/3/2022 10:00:00 PM,51295,JCPL,,,ZONE,,45.14,48.970839,0.310000,3.520839,True,1
3/4/2022 4:00:00 AM,3/3/2022 11:00:00 PM,51295,JCPL,,,ZONE,,41.55,45.830325,0.300000,3.980325,True,1
3/4/2022 5:00:00 AM,3/4/2022 12:00:00 AM,51295,JCPL,,,ZONE,,43.64,48.600347,-0.010000,4.970347,True,1
