datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
4/3/2018 4:00:00 PM,4/3/2018 12:00:00 PM,8445784,AEP,,,ZONE,,32.63,31.644285,-0.971658,-0.014057,True,1
4/3/2018 4:00:00 PM,4/3/2018 12:00:00 PM,33092371,COMED,,,ZONE,,32.63,26.272029,-5.234260,-1.123711,True,1
4/3/2018 4:00:00 PM,4/3/2018 12:00:00 PM,34508503,DAY,,,ZONE,,32.63,31.976686,-2.019118,1.365804,True,1
4/3/2018 4:00:00 PM,4/3/2018 12:00:00 PM,34964545,DOM,,,ZONE,,32.63,35.069434,2.254904,0.184530,True,1
4/3/2018 4:00:00 PM,4/3/2018 12:00:00 PM,37737283,DUQ,,,ZONE,,32.63,40.803888,8.298789,-0.124901,True,1
4/3/2018 4:00:00 PM,4/3/2018 12:00:00 PM,116013753,ATSI,,,ZONE,,32.63,34.485923,1.417734,0.438189,True,1
4/3/2018 4:00:00 PM,4/3/2018 12:00:00 PM,124076095,DEOK,,,ZONE,,32.63,30.818890,-1.745298,-0.065812,True,1
4/3/2018 4:00:00 PM,4/3/2018 12:00:00 PM,970242670,EKPC,,,ZONE,,32.63,29.893037,-2.057965,-0.678998,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,1,PJM-RTO,,,ZONE,,30.26,31.526300,1.116888,0.149412,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,3,MID-ATL/APS,,,ZONE,,30.26,33.862220,2.939419,0.662801,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51291,AECO,,,ZONE,,30.26,30.474266,0.501928,-0.287662,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51292,BGE,,,ZONE,,30.26,33.215877,1.996216,0.959661,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51293,DPL,,,ZONE,,30.26,36.136164,5.526386,0.349778,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51295,JCPL,,,ZONE,,30.26,30.486418,0.445775,-0.219357,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51296,METED,,,ZONE,,30.26,30.417181,0.184009,-0.026828,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51297,PECO,,,ZONE,,30.26,30.886300,0.572388,0.053912,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51298,PEPCO,,,ZONE,,30.26,32.834087,1.850458,0.723629,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51299,PPL,,,ZONE,,30.26,30.416334,0.291728,-0.135394,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51300,PENELEC,,,ZONE,,30.26,31.537730,1.434367,-0.156637,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,51301,PSEG,,,ZONE,,30.26,30.558014,0.425984,-0.127970,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,7633629,RECO,,,ZONE,,30.26,30.429077,0.294664,-0.125587,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,8394954,APS,,,ZONE,,30.26,31.638950,1.143037,0.235913,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,8445784,AEP,,,ZONE,,30.26,29.146351,-1.093383,-0.020266,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,33092371,COMED,,,ZONE,,30.26,24.973297,-4.240159,-1.046544,True,1
4/3/2018 5:00:00 PM,4/3/2018 1:00:00 PM,34508503,DAY,,,ZONE,,30.26,29.512736,-1.962143,1.214879,True,1
